"","master_id","year","prop","perc_lib"
"491","91.061.91.50.",2011,0,0.235772358
"492","91.146.91.63.",2011,0,0.397590361
"493","91.147.91.55.",2011,0,0.4296875
"494","91.180.91.122.",2011,0,0.3
"495","98.090.98.69.",2011,0,0.133663366
"496","98.095.98.158.",2011,0,0.394366197
"497","98.100.98.80.",2011,0,0.215909091
"498","98.229.98.176.",2011,0,0.153846154
"499","98.232.98.207.",2011,0,0.090909091
"500","98.263.98.206.",2011,0,0.096774194
"501","10.002.10.1.",2007,0,0.168674699
"502","10.018.10.9.",2007,0,0.14516129
"503","10.021.10.32.",2007,0,0.123076923
"504","10.026.10.13.",2007,0,0.178082192
"505","10.028.10.16.",2007,0,0.166666667
"506","10.035s.10.702.",2007,0,0.142857143
"507","10.038.10.31.",2007,0,0.129032258
"508","10.039.10.34.",2007,0,0.101769912
"509","10.047.10.26.",2007,0,0.136363636
"510","10.055.10.24.",2007,0,0.269662921
"511","10.067.10.95.",2007,0,0.075555556
"512","10.068.10.97.",2007,0,0.073529412
"513","10.079.10.112.",2007,0,0.119047619
"514","10.103.10.52.",2007,0,0.138888889
"515","10.152.10.96.",2007,0,0.184713376
"516","10.181.10.150.",2007,0,0.057692308
"517","10.185.10.146.",2007,0,0.066666667
"518","10.206.10.148.",2007,0,0.157894737
"519","10.223.10.167.",2007,0,0.169811321
"520","10.227.10.203.",2007,0,0.142857143
"521","10.228.10.162.",2007,0,0.129411765
"522","10.229.10.165.",2007,0,0.142076503
"523","10.235.10.195.",2007,0,0.134078212
"524","10.245.10.218.",2007,0,0.1640625
"525","10.248.10.221.",2007,0,0.185897436
"526","10.267.10.211.",2007,0,0.16
"527","10.271.10.207.",2007,0,0.151960784
"528","10.275.10.223.",2007,0,0.184210526
"529","105.004.105.5.",2007,0,0.267676768
"530","105.022.105.16.",2007,0,0.274074074
"531","105.088.105.64.",2007,0,0.281818182
"532","105.099.105.54.",2007,0,0.442176871
"533","105.116.105.111.",2007,0,0.197916667
"534","105.120.105.200.",2007,0,0.22875817
"535","105.127.105.199.",2007,0,0.291666667
"536","105.136.105.197.",2007,0,0.435028249
"537","105.196.105.133.",2007,0,0.351515152
"538","105.201.105.131.",2007,0,0.346341463
"539","105.213.105.207.",2007,0,0.3046875
"540","105.232.105.145.",2007,0,0.266009852
"541","105.236.105.226.",2007,0,0.208860759
"542","105.252.105.222.",2007,0,0.194805195
"543","14.141.14.208.",2007,0,0.451162791
"544","14.148.14.73.",2007,0,0.575949367
"545","14.163.14.193.",2007,0,0.405017921
"546","14.164.14.77.",2007,0,0.583892617
"547","14.191.14.1.",2007,0,0.345679012
"548","14.193.14.2.",2007,0,0.390625
"549","14.194.14.1.",2007,0,0.408163265
"550","14.204s.14.700.",2007,0,0.488372093
"551","14.205.14.67.",2007,0,0.5
"552","14.215.14.7.",2007,0,0.408805031
"553","14.263.14.49.",2007,0,0.385964912
"554","18.028.18.31.",2007,0,0.352
"555","18.063.18.140.",2007,0,0.351955307
"556","18.114.18.96.",2007,0,0.169491525
"557","18.134.18.20.",2007,0,0.233009709
"558","18.180.18.43.",2007,0,0.213872832
"559","18.183.18.98.",2007,0,0.186528497
"560","18.192.18.108.",2007,0,0.229166667
"561","18.196.18.152.",2007,0,0.503030303
"562","19.005.19.3.",2007,0,0.30044843
"563","19.011.19.65.",2007,0,0.282945736
"564","19.019.19.66.",2007,0,0.254480287
"565","19.070.19.71.",2007,0,0.272357724
"566","19.075.19.57.",2007,0,0.290178571
"567","19.082.19.31.",2007,0,0.370535714
"568","19.084.19.77.",2007,0,0.287128713
"569","19.098.19.195.",2007,0,0.231213873
"570","19.099.19.193.",2007,0,0.238493724
"571","19.124.19.177.",2007,0,0.289377289
"572","19.125s.19.711.",2007,0,0.24137931
"573","2.033s.2.700.",2007,0,0.333333333
"574","2.036.2.20.",2007,0,0.188118812
"575","2.048.2.30.",2007,0,0.307692308
"576","2.065.2.39.",2007,0,0.382550336
"577","2.073.2.56.",2007,0,0.223214286
"578","2.075.2.46.",2007,0,0.43902439
"579","2.083.2.82.",2007,0,0.51875
"580","2.106.2.110.",2007,0,0.327586207
"581","2.110.2.52.",2007,0,0.37962963
"582","2.112.2.58.",2007,0,0.416666667
"583","2.131.2.116.",2007,0,0.476923077
"584","2.145.2.112.",2007,0,0.359550562
"585","2.149.2.60.",2007,0,0.414285714
"586","2.152.2.63.",2007,0,0.27027027
"587","2.163.2.72.",2007,0,0.411290323
"588","2.166.2.75.",2007,0,0.264
"589","2.175.2.103.",2007,0,0.4375
"590","2.176.2.105.",2007,0,0.409090909
"591","2.177.2.107.",2007,0,0.375
"592","2.179.2.121.",2007,0,0.5
"593","2.198.2.135.",2007,0,0.465116279
"594","2.207.2.137.",2007,0,0.482014388
"595","21.003.21.4.",2007,0,0.404109589
"596","21.008.21.7.",2007,0,0.3875
"597","21.021.21.20.",2007,0,0.389121339
"598","21.036.21.25.",2007,0,0.470873786
"599","21.049.21.41.",2007,0,0.484536082
"600","21.055.21.53.",2007,0,0.306666667
"601","21.077.21.88.",2007,0,0.421052632
"602","21.169.21.112.",2007,0,0.318518519
"603","21.170.21.125.",2007,0,0.429319372
"604","21.196.21.118.",2007,0,0.263959391
"605","21.201.21.92.",2007,0,0.524324324
"606","21.203.21.128.",2007,0,0.344155844
"607","21.211.21.95.",2007,0,0.45890411
"608","21.222.21.131.",2007,0,0.617886179
"609","22.001.22.6.",2007,0,0.528089888
"610","22.003.22.4.",2007,0,0.522727273
"611","22.013.22.30.",2007,0,0.519480519
"612","22.016.22.36.",2007,0,0.544444444
"613","22.025.22.65.",2007,0,0.422764228
"614","22.054.22.48.",2007,0,0.584337349
"615","22.055.22.61.",2007,0,0.540372671
"616","22.075.22.20.",2007,0,0.455882353
"617","22.077.22.82.",2007,0,0.473684211
"618","22.104.22.51.",2007,0,0.440528634
"619","22.107.22.58.",2007,0,0.676056338
"620","22.125.22.57.",2007,0,0.5
"621","22.129.22.122.",2007,0,0.542635659
"622","22.168.22.199.",2007,0,0.415492958
"623","22.175.22.131.",2007,0,0.527950311
"624","22.213.22.207.",2007,0,0.47311828
"625","22.262.22.161.",2007,0,0.338235294
"626","28.013.28.171.",2007,0,0.246073298
"627","28.028.28.143.",2007,0,0.142857143
"628","28.034.28.95.",2007,0,0.197740113
"629","28.045.28.52.",2007,0,0.046511628
"630","28.049.28.126.",2007,0,0.189516129
"631","28.058.28.177.",2007,0,0.203539823
"632","28.066.28.50.",2007,0,0.233502538
"633","28.068.28.97.",2007,0,0.217391304
"634","28.075.28.103.",2007,0,0.235294118
"635","28.098.28.205.",2007,0,0.286713287
"636","28.103.28.92.",2007,0,0.248730964
"637","28.104.28.104.",2007,0,0.217898833
"638","28.115.28.182.",2007,1,0.205128205
"639","28.116.28.184.",2007,0,0.240437158
"640","28.119.28.208.",2007,0,0.183266932
"641","28.120.28.211.",2007,0,0.28125
"642","28.122.28.26.",2007,0,0.252747253
"643","28.125.28.29.",2007,0,0.262626263
"644","28.134.28.91.",2007,0,0.283950617
"645","28.138.28.135.",2007,1,0.163157895
"646","28.140.28.147.",2007,1,0.132780083
"647","28.155.28.37.",2007,0,0.317073171
"648","28.173.28.60.",2007,0,0.260416667
"649","28.192.28.85.",2007,0,0.301204819
"650","28.197.28.134.",2007,0,0.163265306
"651","28.199.28.3.",2007,0,0.2
"652","28.206.28.107.",2007,0,0.26035503
"653","28.219.28.121.",2007,0,0.1484375
"654","28.227.28.115.",2007,0,0.25748503
"655","28.229.28.8.",2007,0,0.235294118
"656","28.245.28.16.",2007,0,0.376404494
"657","29.001.29.1.",2007,0,0.171428571
"658","29.007.29.3.",2007,0,0.318181818
"659","29.010.29.27.",2007,0,0.248780488
"660","29.024.29.10.",2007,0,0.226415094
"661","29.027.29.19.",2007,0,0.275280899
"662","29.030.29.8.",2007,0,0.244791667
"663","29.036.29.62.",2007,0,0.265957447
"664","29.037.29.16.",2007,0,0.232394366
"665","29.041.29.51.",2007,0,0.199115044
"666","29.054.29.39.",2007,0,0.377358491
"667","29.063.29.40.",2007,0,0.377245509
"668","29.066.29.110.",2007,0,0.308411215
"669","29.069.29.114.",2007,0,0.316384181
"670","29.086.29.123.",2007,0,0.431693989
"671","29.091.29.69.",2007,0,0.276595745
"672","29.097.29.129.",2007,0,0.272189349
"673","29.099.29.136.",2007,0,0.282722513
"674","29.103.29.75.",2007,0,0.270833333
"675","29.106.29.73.",2007,0,0.25203252
"676","29.112.29.107.",2007,0,0.154285714
"677","29.114.29.131.",2007,0,0.237804878
"678","29.117.29.134.",2007,0,0.327014218
"679","29.120.29.155.",2007,0,0.378378378
"680","29.185.29.83.",2007,0,0.236363636
"681","29.187.29.81.",2007,0,0.259668508
"682","29.190.29.78.",2007,0,0.259459459
"683","29.191.29.84.",2007,0,0.213903743
"684","29.203.29.154.",2007,0,0.234234234
"685","29.209.29.86.",2007,0,0.229299363
"686","29.242.29.174.",2007,0,0.366666667
"687","29.246.29.231.",2007,0,0.214285714
"688","34.005.34.1.",2007,0,0.514285714
"689","34.008.34.7.",2007,0,0.473684211
"690","34.012.34.8.",2007,0,0.450704225
"691","34.015.34.9.",2007,0,0.438271605
"692","34.035.34.23.",2007,0,0.420353982
"693","34.036.34.25.",2007,1,0.361702128
"694","34.044.34.71.",2007,0,0.333333333
"695","34.045.34.31.",2007,1,0.442307692
"696","34.048.34.47.",2007,0,0.480263158
"697","34.068.34.51.",2007,0,0.480446927
"698","34.086.34.76.",2007,0,0.363057325
"699","34.088.34.55.",2007,0,0.653846154
"700","34.094.34.74.",2007,0,0.535714286
"701","34.098.34.59.",2007,0,0.591549296
"702","34.100.34.64.",2007,0,0.581818182
"703","34.103.34.56.",2007,1,0.434210526
"704","34.109.34.66.",2007,0,0.47826087
"705","34.114.34.70.",2007,0,0.560810811
"706","34.129.34.107.",2007,0,0.462962963
"707","34.168.34.120.",2007,0,0.357466063
"708","34.172.34.115.",2007,0,0.415492958
"709","34.225.34.141.",2007,0,0.5625
"710","34.231.34.136.",2007,0,0.511235955
"711","34.235.34.178.",2007,0,0.375661376
"712","34.241.34.182.",2007,0,0.390946502
"713","34.243.34.183.",2007,0,0.330232558
"714","34.266.34.188.",2007,0,0.202898551
"715","36.003.36.209.",2007,0,0.398550725
"716","36.006.36.5.",2007,0,0.468438538
"717","36.007.36.212.",2007,0,0.346153846
"718","36.011.36.8.",2007,0,0.51875
"719","36.012.36.9.",2007,0,0.423963134
"720","36.017.36.10.",2007,0,0.458333333
"721","36.027.36.189.",2007,0,0.474074074
"722","36.035.36.18.",2007,0,0.594827586
"723","36.039.36.21.",2007,0,0.550632911
"724","36.165.36.56.",2007,0,0.531034483
"725","36.246.36.202.",2007,0,0.392156863
"726","36.269.36.178.",2007,0,0.406824147
"727","36.278.36.153.",2007,0,0.376923077
"728","36.283.36.215.",2007,1,0.621052632
"729","36.404.36.426.",2007,0,0.540229885
"730","36.413.36.418.",2007,0,0.522727273
"731","36.414.36.420.",2007,0,0.537634409
"732","40.009.40.62.",2007,0,0.504672897
"733","40.010.40.64.",2007,0,0.474452555
"734","40.019.40.65.",2007,1,0.486725664
"735","40.023.40.162.",2007,0,0.345679012
"736","40.028.40.69.",2007,0,0.419847328
"737","40.041.40.66.",2007,0,0.464788732
"738","40.058.40.76.",2007,0,0.453038674
"739","40.059.40.71.",2007,1,0.391891892
"740","40.062.40.183.",2007,0,0.452380952
"741","40.066.40.187.",2007,0,0.46875
"742","40.068.40.78.",2007,1,0.415789474
"743","40.072.40.79.",2007,0,0.394230769
"744","40.073.40.81.",2007,1,0.436170213
"745","40.076.40.166.",2007,0,0.424369748
"746","40.080.40.127.",2007,0,0.515957447
"747","40.085.40.168.",2007,0,0.457264957
"748","40.089.40.82.",2007,0,0.5
"749","40.107.40.144.",2007,0,0.416666667
"750","40.130s.40.715.",2007,0,0.4375
"751","40.131.40.171.",2007,0,0.5
"752","40.153.40.148.",2007,0,0.444444444
"753","40.156.40.106.",2007,0,0.494252874
"754","40.160.40.87.",2007,0,0.362745098
"755","40.163.40.89.",2007,0,0.350649351
"756","40.172.40.115.",2007,0,0.410526316
"757","40.178.40.51.",2007,0,0.370967742
"758","40.187.40.39.",2007,0,0.433333333
"759","40.192.40.1.",2007,0,0.457142857
"760","40.224.40.21.",2007,0,0.43877551
"761","40.234.40.48.",2007,0,0.327777778
"762","40.244.40.46.",2007,0,0.470588235
"763","40.248.40.46.",2007,0,0.351851852
"764","40.249.40.23.",2007,0,0.5
"765","41.029.41.189.",2007,0,0.320512821
"766","41.031.41.121.",2007,0,0.308510638
"767","41.039.41.203.",2007,0,0.259414226
"768","41.050.41.124.",2007,0,0.265734266
"769","41.051.41.126.",2007,0,0.299145299
"770","41.053.41.131.",2007,0,0.181818182
"771","41.062.41.125.",2007,0,0.261538462
"772","41.063.41.134.",2007,0,0.161538462
"773","41.065.41.144.",2007,0,0.353174603
"774","41.067.41.143.",2007,0,0.28
"775","41.076.41.208.",2007,0,0.273333333
"776","41.090.41.136.",2007,0,0.319587629
"777","41.111.41.156.",2007,0,0.378600823
"778","41.134.41.5.",2007,0,0.336538462
"779","41.140.41.17.",2007,0,0.465968586
"780","41.144.41.12.",2007,0,0.296296296
"781","41.157.41.100.",2007,0,0.39047619
"782","41.167.41.120.",2007,0,0.435779817
"783","41.168.41.21.",2007,0,0.403225806
"784","41.169.41.22.",2007,0,0.321678322
"785","41.171.41.94.",2007,0,0.468208092
"786","41.172.41.93.",2007,0,0.387755102
"787","41.179.41.113.",2007,0,0.417112299
"788","41.206.41.26.",2007,0,0.441558442
"789","41.209.41.63.",2007,0,0.506024096
"790","41.212.41.67.",2007,0,0.489051095
"791","41.214.41.36.",2007,0,0.350746269
"792","41.234.41.54.",2007,0,0.42
"793","41.238.41.72.",2007,0,0.548245614
"794","41.243.41.74.",2007,0,0.679245283
"795","41.258.41.60.",2007,0,0.435582822
"796","41.263.41.59.",2007,0,0.529850746
"797","42.004.42.167.",2007,0,0.344827586
"798","42.005.42.165.",2007,0,0.214285714
"799","42.006.42.167.",2007,0,0.284810127
"800","42.008s.42.173.",2007,0,0.254901961
"801","42.021.42.180.",2007,0,0.30141844
"802","42.022.42.185.",2007,0,0.246153846
"803","42.027.42.184.",2007,0,0.230337079
"804","42.028.42.187.",2007,0,0.222222222
"805","42.032s.42.713.",2007,0,0.347826087
"806","42.041.42.193.",2007,0,0.237288136
"807","42.048.42.137.",2007,0,0.151515152
"808","42.054.42.201.",2007,0,0.327380952
"809","42.061.42.70.",2007,0,0.184466019
"810","42.068.42.69.",2007,0,0.288702929
"811","42.097.42.2.",2007,0,0.201388889
"812","42.099.42.12.",2007,0,0.273584906
"813","42.104.42.80.",2007,0,0.219298246
"814","42.124.42.87.",2007,0,0.213114754
"815","42.139.42.91.",2007,0,0.305555556
"816","42.151.42.80.",2007,0,0.315068493
"817","42.161.42.150.",2007,0,0.250773994
"818","42.167.42.60.",2007,0,0.227091633
"819","42.172.42.83.",2007,0,0.307317073
"820","42.203.42.28.",2007,0,0.356643357
"821","42.206.42.26.",2007,0,0.330396476
"822","42.209.42.34.",2007,0,0.34
"823","42.222.42.41.",2007,0,0.36416185
"824","42.237.42.57.",2007,0,0.35978836
"825","55.013.55.86.",2007,0,0.293838863
"826","55.048.55.74.",2007,0,0.33632287
"827","55.050.55.139.",2007,0,0.329949239
"828","55.084.55.60.",2007,0,0.353233831
"829","55.085.55.87.",2007,0,0.242268041
"830","55.119.55.61.",2007,0,0.246987952
"831","55.129s.55.709.",2007,0,0.446428571
"832","55.133.55.146.",2007,0,0.279835391
"833","55.149.55.49.",2007,0,0.211956522
"834","55.152.55.102.",2007,0,0.27027027
"835","55.160.55.12.",2007,0,0.248677249
"836","55.161.55.51.",2007,0,0.19921875
"837","55.166.55.57.",2007,0,0.183168317
"838","55.172.55.105.",2007,0,0.201117318
"839","55.174.55.103.",2007,0,0.2
"840","55.191.55.117.",2007,0,0.157303371
"841","55.205.55.120.",2007,0,0.224489796
"842","55.235.55.186.",2007,0,0.162790698
"843","58.001.58.1.",2007,0,0.30625
"844","58.004.58.4.",2007,0,0.380090498
"845","58.017.58.9.",2007,0,0.369863014
"846","58.034.58.141.",2007,0,0.33632287
"847","58.036.58.125.",2007,0,0.414448669
"848","58.051.58.150.",2007,0,0.43697479
"849","58.053.58.136.",2007,0,0.414634146
"850","58.082.58.45.",2007,0,0.46743295
"851","58.087.58.135.",2007,0,0.427184466
"852","58.088s.58.706.",2007,0,0.684210526
"853","58.130.58.79.",2007,0,0.475
"854","58.136.58.112.",2007,0,0.472826087
"855","58.142.58.96.",2007,0,0.543859649
"856","58.144.58.94.",2007,0,0.486111111
"857","58.147.58.156.",2007,0,0.429245283
"858","58.163.58.240.",2007,0,0.397183099
"859","58.164.58.241.",2007,0,0.426966292
"860","58.165.58.242.",2007,0,0.335689046
"861","58.166.58.157.",2007,0,0.403361345
"862","58.167.58.160.",2007,0,0.446808511
"863","58.176.58.238.",2007,0,0.417808219
"864","58.181.58.159.",2007,0,0.507389163
"865","58.186.58.162.",2007,0,0.405714286
"866","58.222.58.177.",2007,0,0.459330144
"867","67.002s.67.701.",2007,0,0.257142857
"868","67.036.67.37.",2007,0,0.214659686
"869","67.038.67.6.",2007,0,0.356521739
"870","67.041.67.38.",2007,0,0.4
"871","67.086.67.55.",2007,0,0.37037037
"872","67.087.67.8.",2007,0,0.227979275
"873","67.122.67.13.",2007,0,0.233870968
"874","67.125.67.122.",2007,0,0.216748768
"875","67.165.67.125.",2007,0,0.153508772
"876","67.187.67.120.",2007,0,0.206030151
"877","67.188.67.120.",2007,0,0.239726027
"878","67.224.67.159.",2007,0,0.297297297
"879","69.013.69.69.",2007,0,0.190184049
"880","69.015.69.65.",2007,0,0.344262295
"881","69.032.69.75.",2007,0,0.186567164
"882","69.037.69.6.",2007,0,0.245614035
"883","69.044.69.79.",2007,0,0.25203252
"884","69.052.69.85.",2007,0,0.207253886
"885","69.056.69.14.",2007,0,0.261261261
"886","69.057.69.42.",2007,0,0.315
"887","69.069.69.33.",2007,0,0.313333333
"888","69.081s.69.703.",2007,0,0.25
"889","69.098.69.97.",2007,0,0.178571429
"890","69.105.69.99.",2007,0,0.236842105
"891","69.111.69.110.",2007,0,0.290598291
"892","69.116.69.107.",2007,0,0.252427184
"893","69.127.69.41.",2007,0,0.219895288
"894","69.131.69.120.",2007,0,0.144578313
"895","69.139.69.115.",2007,0,0.25862069
"896","69.140.69.135.",2007,0,0.25
"897","69.149.69.128.",2007,0,0.202020202
"898","69.151.69.131.",2007,0,0.264150943
"899","69.179.69.144.",2007,0,0.242647059
"900","69.193.69.138.",2007,0,0.260330579
"901","69.212.69.173.",2007,0,0.325966851
"902","69.216.69.177.",2007,0,0.273584906
"903","69.221.69.174.",2007,0,0.293103448
"904","69.232.69.58.",2007,0,0.464
"905","70.014.70.5.",2007,0,0.290598291
"906","70.022.70.24.",2007,0,0.304347826
"907","70.023.70.4.",2007,0,0.371069182
"908","70.024s.70.700.",2007,0,0.5
"909","70.032.70.9.",2007,0,0.34965035
"910","70.035s.70.701.",2007,0,0.346938776
"911","70.049.70.34.",2007,0,0.36744186
"912","70.058.70.60.",2007,0,0.422222222
"913","70.075.70.49.",2007,0,0.409090909
"914","70.095.70.86.",2007,0,0.462121212
"915","70.113-1s.70.706.",2007,0,0.506329114
"916","70.113.70.70.",2007,0,0.529411765
"917","70.114.70.71.",2007,0,0.649006623
"918","70.123.70.76.",2007,0,0.4
"919","70.125.70.88.",2007,0,0.457286432
"920","70.227.70.156.",2007,0,0.417721519
"921","73.002.73.2.",2007,0,0.359756098
"922","73.003.73.1.",2007,0,0.457317073
"923","73.004.73.6.",2007,0,0.470588235
"924","73.012.73.14.",2007,0,0.427884615
"925","73.017.73.12.",2007,0,0.398230088
"926","73.030.73.21.",2007,0,0.360465116
"927","73.035.73.23.",2007,0,0.441558442
"928","73.051.73.26.",2007,0,0.527131783
"929","73.058.73.41.",2007,0,0.533980583
"930","73.061.73.46.",2007,0,0.459302326
"931","73.082.73.56.",2007,0,0.424107143
"932","73.084.73.65.",2007,0,0.415841584
"933","73.094.73.67.",2007,0,0.468468468
"934","73.103.73.139.",2007,0,0.41221374
"935","73.197.73.145.",2007,0,0.471014493
"936","73.204.73.141.",2007,0,0.343283582
"937","73.210.73.165.",2007,0,0.307692308
"938","73.227s.73.722.",2007,0,0.724137931
"939","73.252.73.179.",2007,0,0.444444444
"940","85.010.85.121.",2007,0,0.240437158
"941","85.013.85.83.",2007,0,0.2
"942","85.015.85.119.",2007,0,0.207692308
"943","85.022.85.6.",2007,0,0.229357798
"944","85.038.85.67.",2007,0,0.221153846
"945","85.047.85.79.",2007,0,0.261904762
"946","85.048.85.84.",2007,0,0.305418719
"947","85.051.85.9.",2007,0,0.139705882
"948","85.094.85.49.",2007,0,0.224489796
"949","85.107.85.87.",2007,0,0.246268657
"950","85.118.85.50.",2007,0,0.180555556
"951","85.120.85.51.",2007,0,0.215909091
"952","85.143.85.88.",2007,0,0.198924731
"953","85.153.85.142.",2007,0,0.401015228
"954","85.176.85.101.",2007,0,0.234375
"955","85.177.85.107.",2007,0,0.220512821
"956","85.179.85.108.",2007,0,0.184971098
"957","85.181.85.91.",2007,0,0.333333333
"958","85.183.85.109.",2007,0,0.277173913
"959","85.202.85.170.",2007,0,0.23364486
"960","85.214.85.143.",2007,0,0.163934426
"961","85.215.85.182.",2007,0,0.236220472
"962","85.275.85.213.",2007,0,0.22
"963","85.287.85.153.",2007,0,0.194736842
"964","85.293.85.156.",2007,0,0.207446809
"965","85.304.85.233.",2007,0,0.205882353
"966","85.308.85.236.",2007,0,0.2578125
"967","87.007.87.84.",2007,0,0.505154639
"968","87.012.87.108.",2007,0,0.452830189
"969","87.041.87.60.",2007,0,0.370165746
"970","87.042.87.64.",2007,0,0.528169014
"971","87.048.87.4.",2007,0,0.263157895
"972","87.066.87.1.",2007,0,0.183673469
"973","87.081.87.109.",2007,0,0.410958904
"974","87.082.87.109.",2007,0,0.608465608
"975","87.209.87.71.",2007,0,0.472222222
"976","87.215.87.31.",2007,0,0.35359116
"977","90.025.90.26.",2007,0,0.397515528
"978","90.028.90.30.",2007,0,0.475903614
